y1,x1_New,x1_Standard,y2,x2_New,x2_Standard,y3,x3_New,x3_Standard,y4,x4_New,x4_Standard,y5,x5_New,x5_Standard,y6,x6_New,x6_Standard,y7,x7_New,x7_Standard,y8,x8_New,x8_Standard,y9,x9_New,x9_Standard
0.05161290322580645,1.0,1.0,0.05161290322580645,1.0,1.0,0.05161290322580645,1.0,1.0,0.05161290322580645,1.0,1.0,0.05161290322580645,1.0,1.0,0.05161290322580645,1.0,1.0,0.05161290322580645,1.0,1.0,0.05161290322580645,1.0,1.0,0.05161290322580645,1.0,1.0
0.05806451612903226,1.0,1.0,0.05806451612903226,1.0,1.0,0.05806451612903226,1.0,1.0,0.05806451612903226,1.0,1.0,0.05806451612903226,1.0,1.0,0.05806451612903226,1.0,1.0,0.05806451612903226,1.0,1.0,0.05806451612903226,1.0,1.0,0.05806451612903226,1.0,1.0
0.05806451612903226,1.0,1.0,0.05806451612903226,1.0,1.0,0.05806451612903226,1.0,1.0,0.05806451612903226,1.0,1.0,0.05806451612903226,1.0,1.0,0.05806451612903226,1.0,1.0,0.05806451612903226,1.0,1.0,0.05806451612903226,1.0,1.0,0.05806451612903226,1.0,1.0
0.06451612903225806,1.0,1.0,0.06451612903225806,1.0,1.0,0.06451612903225806,1.0,1.0,0.06451612903225806,1.0,1.0,0.06451612903225806,1.0,1.0,0.06451612903225806,1.0,1.0,0.06451612903225806,1.0,1.0,0.06451612903225806,1.0,1.0,0.06451612903225806,1.0,1.0
0.06451612903225806,1.0,1.0,0.06451612903225806,1.0,1.0,0.06451612903225806,1.0,1.0,0.06451612903225806,1.0,1.0,0.06451612903225806,1.0,1.0,0.06451612903225806,1.0,1.0,0.06451612903225806,1.0,1.0,0.06451612903225806,1.0,1.0,0.06451612903225806,1.0,1.0
0.07096774193548387,1.0,1.0,0.07096774193548387,1.0,1.0,0.07096774193548387,1.0,1.0,0.07096774193548387,1.0,1.0,0.07096774193548387,1.0,1.0,0.07096774193548387,1.0,1.0,0.07096774193548387,1.0,1.0,0.07096774193548387,1.0,1.0,0.07096774193548387,1.0,1.0
0.07096774193548387,1.0,1.0,0.07096774193548387,1.0,1.0,0.07096774193548387,1.0,1.0,0.07096774193548387,1.0,1.0,0.07096774193548387,1.0,1.0,0.07096774193548387,1.0,1.0,0.07096774193548387,1.0,1.0,0.07096774193548387,1.0,1.0,0.07096774193548387,1.0,1.0
0.07741935483870968,1.0,1.0,0.07741935483870968,1.0,1.0,0.07741935483870968,1.0,1.0,0.07741935483870968,1.0,1.0,0.07741935483870968,1.0,1.0,0.07741935483870968,1.0,1.0,0.07741935483870968,1.0,1.0,0.07741935483870968,1.0,1.0,0.07741935483870968,1.0,1.0
0.07741935483870968,1.0,1.0,0.07741935483870968,1.0,1.0,0.07741935483870968,1.0,1.0,0.07741935483870968,1.0,1.0,0.07741935483870968,1.0,1.0,0.07741935483870968,1.0,1.0,0.07741935483870968,1.0,1.0,0.07741935483870968,1.0,1.0,0.07741935483870968,1.0,1.0
0.08387096774193549,1.0,1.0,0.08387096774193549,1.0,1.0,0.08387096774193549,1.0,1.0,0.08387096774193549,1.0,1.0,0.08387096774193549,1.0,1.0,0.08387096774193549,1.0,1.0,0.08387096774193549,1.0,1.0,0.08387096774193549,1.0,1.0,0.08387096774193549,1.0,1.0
0.08387096774193549,1.0,1.0,0.08387096774193549,1.0,1.0,0.08387096774193549,1.0,1.0,0.08387096774193549,1.0,1.0,0.08387096774193549,1.0,1.0,0.08387096774193549,1.0,1.0,0.08387096774193549,1.0,1.0,0.08387096774193549,1.0,1.0,0.08387096774193549,1.0,1.0
0.0903225806451613,1.0,1.0,0.0903225806451613,1.0,1.0,0.0903225806451613,1.0,1.0,0.0903225806451613,1.0,1.0,0.0903225806451613,1.0,1.0,0.0903225806451613,1.0,1.0,0.0903225806451613,1.0,1.0,0.0903225806451613,1.0,1.0,0.0903225806451613,1.0,1.0
0.0903225806451613,1.0,1.0,0.0903225806451613,1.0,1.0,0.0903225806451613,1.0,1.0,0.0903225806451613,1.0,1.0,0.0903225806451613,1.0,1.0,0.0903225806451613,1.0,1.0,0.0903225806451613,1.0,1.0,0.0903225806451613,1.0,1.0,0.0903225806451613,1.0,1.0
0.0967741935483871,1.0,1.0,0.0967741935483871,1.0,1.0,0.0967741935483871,1.0,1.0,0.0967741935483871,1.0,1.0,0.0967741935483871,1.0,1.0,0.0967741935483871,1.0,1.0,0.0967741935483871,1.0,1.0,0.0967741935483871,1.0,1.0,0.0967741935483871,1.0,1.0
0.0967741935483871,1.0,1.0,0.0967741935483871,1.0,1.0,0.0967741935483871,1.0,1.0,0.0967741935483871,1.0,1.0,0.0967741935483871,1.0,1.0,0.0967741935483871,1.0,1.0,0.0967741935483871,1.0,1.0,0.0967741935483871,1.0,1.0,0.0967741935483871,1.0,1.0
0.1032258064516129,1.0,1.0,0.1032258064516129,1.0,1.0,0.1032258064516129,1.0,1.0,0.1032258064516129,1.0,1.0,0.1032258064516129,1.0,1.0,0.1032258064516129,1.0,1.0,0.1032258064516129,1.0,1.0,0.1032258064516129,1.0,1.0,0.1032258064516129,1.0,1.0
0.1032258064516129,1.0,1.0,0.1032258064516129,1.0,1.0,0.1032258064516129,1.0,1.0,0.1032258064516129,1.0,1.0,0.1032258064516129,1.0,1.0,0.1032258064516129,1.0,1.0,0.1032258064516129,1.0,1.0,0.1032258064516129,1.0,1.0,0.1032258064516129,1.0,1.0
0.10967741935483871,1.0,1.0,0.10967741935483871,1.0,1.0,0.10967741935483871,1.0,1.0,0.10967741935483871,1.0,1.0,0.10967741935483871,1.0,1.0,0.10967741935483871,1.0,1.0,0.10967741935483871,1.0,1.0,0.10967741935483871,1.0,1.0,0.10967741935483871,1.0,1.0
0.10967741935483871,1.0,1.0,0.10967741935483871,1.0,1.0,0.10967741935483871,1.0,1.0,0.10967741935483871,1.0,1.0,0.10967741935483871,1.0,1.0,0.10967741935483871,1.0,1.0,0.10967741935483871,1.0,1.0,0.10967741935483871,1.0,1.0,0.10967741935483871,1.0,1.0
0.11612903225806452,1.0,1.0,0.11612903225806452,1.0,1.0,0.11612903225806452,1.0,1.0,0.11612903225806452,1.0,1.0,0.11612903225806452,1.0,1.0,0.11612903225806452,1.0,1.0,0.11612903225806452,1.0,1.0,0.11612903225806452,1.0,1.0,0.11612903225806452,1.0,1.0
0.11612903225806452,1.0,1.0,0.11612903225806452,1.0,1.0,0.11612903225806452,1.0,1.0,0.11612903225806452,1.0,1.0,0.11612903225806452,1.0,1.0,0.11612903225806452,1.0,1.0,0.11612903225806452,1.0,1.0,0.11612903225806452,1.0,1.0,0.11612903225806452,1.0,1.0
0.12258064516129033,1.0,1.0,0.12258064516129033,1.0,1.0,0.12258064516129033,1.0,1.0,0.12258064516129033,1.0,1.0,0.12258064516129033,1.0,1.0,0.12258064516129033,1.0,1.0,0.12258064516129033,1.0,1.0,0.12258064516129033,1.0,1.0,0.12258064516129033,1.0,1.0
0.12258064516129033,1.0,1.0,0.12258064516129033,1.0,1.0,0.12258064516129033,1.0,1.0,0.12258064516129033,1.0,1.0,0.12258064516129033,1.0,1.0,0.12258064516129033,1.0,1.0,0.12258064516129033,1.0,1.0,0.12258064516129033,1.0,1.0,0.12258064516129033,1.0,1.0
0.12903225806451613,1.0,1.0,0.12903225806451613,1.0,1.0,0.12903225806451613,1.0,1.0,0.12903225806451613,1.0,1.0,0.12903225806451613,1.0,1.0,0.12903225806451613,1.0,1.0,0.12903225806451613,1.0,1.0,0.12903225806451613,1.0,1.0,0.12903225806451613,1.0,1.0
0.12903225806451613,1.0,1.0,0.12903225806451613,1.0,1.0,0.12903225806451613,1.0,1.0,0.12903225806451613,1.0,1.0,0.12903225806451613,1.0,1.0,0.12903225806451613,1.0,1.0,0.12903225806451613,1.0,1.0,0.12903225806451613,1.0,1.0,0.12903225806451613,1.0,1.0
0.13548387096774192,1.0,1.0,0.13548387096774192,1.0,1.0,0.13548387096774192,1.0,1.0,0.13548387096774192,1.0,1.0,0.13548387096774192,1.0,1.0,0.13548387096774192,1.0,1.0,0.13548387096774192,1.0,1.0,0.13548387096774192,1.0,1.0,0.13548387096774192,1.0,1.0
0.13548387096774192,1.0,1.0,0.13548387096774192,1.0,1.0,0.13548387096774192,1.0,1.0,0.13548387096774192,1.0,1.0,0.13548387096774192,1.0,1.0,0.13548387096774192,1.0,1.0,0.13548387096774192,1.0,1.0,0.13548387096774192,1.0,1.0,0.13548387096774192,1.0,1.0
0.14193548387096774,1.0,1.0,0.14193548387096774,1.0,1.0,0.14193548387096774,1.0,1.0,0.14193548387096774,1.0,1.0,0.14193548387096774,1.0,1.0,0.14193548387096774,1.0,1.0,0.14193548387096774,1.0,1.0,0.14193548387096774,1.0,1.0,0.14193548387096774,1.0,1.0
0.14193548387096774,1.0,1.0,0.14193548387096774,1.0,1.0,0.14193548387096774,1.0,1.0,0.14193548387096774,1.0,1.0,0.14193548387096774,1.0,1.0,0.14193548387096774,1.0,1.0,0.14193548387096774,1.0,1.0,0.14193548387096774,1.0,1.0,0.14193548387096774,1.0,1.0
0.14838709677419354,1.0,1.0,0.14838709677419354,1.0,1.0,0.14838709677419354,1.0,1.0,0.14838709677419354,1.0,1.0,0.14838709677419354,1.0,1.0,0.14838709677419354,1.0,1.0,0.14838709677419354,1.0,1.0,0.14838709677419354,1.0,1.0,0.14838709677419354,1.0,1.0
0.14838709677419354,1.0,1.0,0.14838709677419354,1.0,1.0,0.14838709677419354,1.0,1.0,0.14838709677419354,1.0,1.0,0.14838709677419354,1.0,1.0,0.14838709677419354,1.0,1.0,0.14838709677419354,1.0,1.0,0.14838709677419354,1.0,1.0,0.14838709677419354,1.0,1.0
0.15483870967741933,1.0,1.0,0.15483870967741933,1.0,1.0,0.15483870967741933,1.0,1.0,0.15483870967741933,1.0,1.0,0.15483870967741933,1.0,1.0,0.15483870967741933,1.0,1.0,0.15483870967741933,1.0,1.0,0.15483870967741933,1.0,1.0,0.15483870967741933,1.0,1.0
0.15483870967741933,1.0,1.0,0.15483870967741933,1.0,1.0,0.15483870967741933,1.0,1.0,0.15483870967741933,1.0,1.0,0.15483870967741933,1.0,1.0,0.15483870967741933,1.0,1.0,0.15483870967741933,1.0,1.0,0.15483870967741933,1.0,1.0,0.15483870967741933,1.0,1.0
0.16129032258064516,1.0,1.0,0.16129032258064516,1.0,1.0,0.16129032258064516,1.0,1.0,0.16129032258064516,1.0,1.0,0.16129032258064516,1.0,1.0,0.16129032258064516,1.0,1.0,0.16129032258064516,1.0,1.0,0.16129032258064516,1.0,1.0,0.16129032258064516,1.0,1.0
0.16129032258064516,1.0,1.0,0.16129032258064516,1.0,1.0,0.16129032258064516,1.0,1.0,0.16129032258064516,1.0,1.0,0.16129032258064516,1.0,1.0,0.16129032258064516,1.0,1.0,0.16129032258064516,1.0,1.0,0.16129032258064516,1.0,1.0,0.16129032258064516,1.0,1.0
0.16774193548387095,1.0,1.0,0.16774193548387095,1.0,1.0,0.16774193548387095,1.0,1.0,0.16774193548387095,1.0,1.0,0.16774193548387095,1.0,1.0,0.16774193548387095,1.0,1.0,0.16774193548387095,1.0,1.0,0.16774193548387095,1.0,1.0,0.16774193548387095,1.0,1.0
0.16774193548387095,1.0,1.0,0.16774193548387095,1.0,1.0,0.16774193548387095,1.0,1.0,0.16774193548387095,1.0,1.0,0.16774193548387095,1.0,1.0,0.16774193548387095,1.0,1.0,0.16774193548387095,1.0,1.0,0.16774193548387095,1.0,1.0,0.16774193548387095,1.0,1.0
0.17419354838709677,1.0,1.0,0.17419354838709677,1.0,1.0,0.17419354838709677,1.0,1.0,0.17419354838709677,1.0,1.0,0.17419354838709677,1.0,1.0,0.17419354838709677,1.0,1.0,0.17419354838709677,1.0,1.0,0.17419354838709677,1.0,1.0,0.17419354838709677,1.0,1.0
0.17419354838709677,1.0,1.0,0.17419354838709677,1.0,1.0,0.17419354838709677,1.0,1.0,0.17419354838709677,1.0,1.0,0.17419354838709677,1.0,1.0,0.17419354838709677,1.0,1.0,0.17419354838709677,1.0,1.0,0.17419354838709677,1.0,1.0,0.17419354838709677,1.0,1.0
0.18064516129032257,1.0,1.0,0.18064516129032257,1.0,1.0,0.18064516129032257,1.0,1.0,0.18064516129032257,1.0,1.0,0.18064516129032257,1.0,1.0,0.18064516129032257,1.0,1.0,0.18064516129032257,1.0,1.0,0.18064516129032257,1.0,1.0,0.18064516129032257,1.0,1.0
0.18064516129032257,1.0,1.0,0.18064516129032257,1.0,1.0,0.18064516129032257,1.0,1.0,0.18064516129032257,1.0,1.0,0.18064516129032257,1.0,1.0,0.18064516129032257,1.0,1.0,0.18064516129032257,1.0,1.0,0.18064516129032257,1.0,1.0,0.18064516129032257,1.0,1.0
0.18709677419354837,1.0,1.0,0.18709677419354837,1.0,1.0,0.18709677419354837,1.0,1.0,0.18709677419354837,1.0,1.0,0.18709677419354837,1.0,1.0,0.18709677419354837,1.0,1.0,0.18709677419354837,1.0,1.0,0.18709677419354837,1.0,1.0,0.18709677419354837,1.0,1.0
0.18709677419354837,1.0,1.0,0.18709677419354837,1.0,1.0,0.18709677419354837,1.0,1.0,0.18709677419354837,1.0,1.0,0.18709677419354837,1.0,1.0,0.18709677419354837,1.0,1.0,0.18709677419354837,1.0,1.0,0.18709677419354837,1.0,1.0,0.18709677419354837,1.0,1.0
0.1935483870967742,1.0,1.0,0.1935483870967742,1.0,1.0,0.1935483870967742,1.0,1.0,0.1935483870967742,1.0,1.0,0.1935483870967742,1.0,1.0,0.1935483870967742,1.0,1.0,0.1935483870967742,1.0,1.0,0.1935483870967742,1.0,1.0,0.1935483870967742,1.0,1.0
0.1935483870967742,1.0,1.0,0.1935483870967742,1.0,1.0,0.1935483870967742,1.0,1.0,0.1935483870967742,1.0,1.0,0.1935483870967742,1.0,1.0,0.1935483870967742,1.0,1.0,0.1935483870967742,1.0,1.0,0.1935483870967742,1.0,1.0,0.1935483870967742,1.0,1.0
0.19999999999999998,1.0,1.0,0.19999999999999998,1.0,1.0,0.19999999999999998,1.0,1.0,0.19999999999999998,1.0,1.0,0.19999999999999998,1.0,1.0,0.19999999999999998,1.0,1.0,0.19999999999999998,1.0,1.0,0.19999999999999998,1.0,1.0,0.19999999999999998,1.0,1.0
0.19999999999999998,1.0,1.0,0.19999999999999998,1.0,1.0,0.19999999999999998,1.0,1.0,0.19999999999999998,1.0,1.0,0.19999999999999998,1.0,1.0,0.19999999999999998,1.0,1.0,0.19999999999999998,1.0,1.0,0.19999999999999998,1.0,1.0,0.19999999999999998,1.0,1.0
0.2064516129032258,1.0,1.0,0.2064516129032258,1.0,1.0,0.2064516129032258,1.0,1.0,0.2064516129032258,1.0,1.0,0.2064516129032258,1.0,1.0,0.2064516129032258,1.0,1.0,0.2064516129032258,1.0,1.0,0.2064516129032258,1.0,1.0,0.2064516129032258,1.0,1.0
0.2064516129032258,1.0,1.0,0.2064516129032258,1.0,1.0,0.2064516129032258,1.0,1.0,0.2064516129032258,1.0,1.0,0.2064516129032258,1.0,1.0,0.2064516129032258,1.0,1.0,0.2064516129032258,1.0,1.0,0.2064516129032258,1.0,1.0,0.2064516129032258,1.0,1.0
0.2129032258064516,1.0,1.0,0.2129032258064516,1.0,1.0,0.2129032258064516,1.0,1.0,0.2129032258064516,1.0,1.0,0.2129032258064516,1.0,1.0,0.2129032258064516,1.0,1.0,0.2129032258064516,1.0,1.0,0.2129032258064516,1.0,1.0,0.2129032258064516,1.0,1.0
0.2129032258064516,1.0,1.0,0.2129032258064516,1.0,1.0,0.2129032258064516,1.0,1.0,0.2129032258064516,1.0,1.0,0.2129032258064516,1.0,1.0,0.2129032258064516,1.0,1.0,0.2129032258064516,1.0,1.0,0.2129032258064516,1.0,1.0,0.2129032258064516,1.0,1.0
0.2193548387096774,1.0,1.0,0.2193548387096774,1.0,1.0,0.2193548387096774,1.0,1.0,0.2193548387096774,1.0,1.0,0.2193548387096774,1.0,1.0,0.2193548387096774,1.0,1.0,0.2193548387096774,1.0,1.0,0.2193548387096774,1.0,1.0,0.2193548387096774,1.0,1.0
0.2193548387096774,1.0,1.0,0.2193548387096774,1.0,1.0,0.2193548387096774,1.0,1.0,0.2193548387096774,1.0,1.0,0.2193548387096774,1.0,1.0,0.2193548387096774,1.0,1.0,0.2193548387096774,1.0,1.0,0.2193548387096774,1.0,1.0,0.2193548387096774,1.0,1.0
0.22580645161290322,1.0,1.0,0.22580645161290322,1.0,1.0,0.22580645161290322,1.0,1.0,0.22580645161290322,1.0,1.0,0.22580645161290322,1.0,1.0,0.22580645161290322,1.0,1.0,0.22580645161290322,1.0,1.0,0.22580645161290322,1.0,1.0,0.22580645161290322,1.0,1.0
0.22580645161290322,1.0,1.0,0.22580645161290322,1.0,1.0,0.22580645161290322,1.0,1.0,0.22580645161290322,1.0,1.0,0.22580645161290322,1.0,1.0,0.22580645161290322,1.0,1.0,0.22580645161290322,1.0,1.0,0.22580645161290322,1.0,1.0,0.22580645161290322,1.0,1.0
0.23225806451612901,1.0,1.0,0.23225806451612901,1.0,1.0,0.23225806451612901,1.0,1.0,0.23225806451612901,1.0,1.0,0.23225806451612901,1.0,1.0,0.23225806451612901,1.0,1.0,0.23225806451612901,1.0,1.0,0.23225806451612901,1.0,1.0,0.23225806451612901,1.0,1.0
0.23225806451612901,1.0,1.0,0.23225806451612901,1.0,1.0,0.23225806451612901,1.0,1.0,0.23225806451612901,1.0,1.0,0.23225806451612901,1.0,1.0,0.23225806451612901,1.0,1.0,0.23225806451612901,1.0,1.0,0.23225806451612901,1.0,1.0,0.23225806451612901,1.0,1.0
0.23870967741935484,1.0,1.0,0.23870967741935484,1.0,1.0,0.23870967741935484,1.0,1.0,0.23870967741935484,1.0,1.0,0.23870967741935484,1.0,1.0,0.23870967741935484,1.0,1.0,0.23870967741935484,1.0,1.0,0.23870967741935484,1.0,1.0,0.23870967741935484,1.0,1.0
0.23870967741935484,1.0,1.0,0.23870967741935484,1.0,1.0,0.23870967741935484,1.0,1.0,0.23870967741935484,1.0,1.0,0.23870967741935484,1.0,1.0,0.23870967741935484,1.0,1.0,0.23870967741935484,1.0,1.0,0.23870967741935484,1.0,1.0,0.23870967741935484,1.0,1.0
0.24516129032258063,1.0,1.0,0.24516129032258063,1.0,1.0,0.24516129032258063,1.0,1.0,0.24516129032258063,1.0,1.0,0.24516129032258063,1.0,1.0,0.24516129032258063,1.0,1.0,0.24516129032258063,1.0,1.0,0.24516129032258063,1.0,1.0,0.24516129032258063,1.0,1.0
0.24516129032258063,1.0,1.0,0.24516129032258063,1.0,1.0,0.24516129032258063,1.0,1.0,0.24516129032258063,1.0,1.0,0.24516129032258063,1.0,1.0,0.24516129032258063,1.0,1.0,0.24516129032258063,1.0,1.0,0.24516129032258063,1.0,1.0,0.24516129032258063,1.0,1.0
0.25161290322580643,1.0,1.0,0.25161290322580643,1.0,1.0,0.25161290322580643,1.0,1.0,0.25161290322580643,1.0,1.0,0.25161290322580643,1.0,1.0,0.25161290322580643,1.0,1.0,0.25161290322580643,1.0,1.0,0.25161290322580643,1.0,1.0,0.25161290322580643,1.0,1.0
0.25161290322580643,1.0,1.0,0.25161290322580643,1.0,1.0,0.25161290322580643,1.0,1.0,0.25161290322580643,1.0,1.0,0.25161290322580643,1.0,1.0,0.25161290322580643,1.0,1.0,0.25161290322580643,1.0,1.0,0.25161290322580643,1.0,1.0,0.25161290322580643,1.0,1.0
0.25806451612903225,1.0,1.0,0.25806451612903225,1.0,1.0,0.25806451612903225,1.0,1.0,0.25806451612903225,1.0,1.0,0.25806451612903225,1.0,1.0,0.25806451612903225,1.0,1.0,0.25806451612903225,1.0,1.0,0.25806451612903225,1.0,1.0,0.25806451612903225,1.0,1.0
0.25806451612903225,1.0,1.0,0.25806451612903225,1.0,1.0,0.25806451612903225,1.0,1.0,0.25806451612903225,1.0,1.0,0.25806451612903225,1.0,1.0,0.25806451612903225,1.0,1.0,0.25806451612903225,1.0,1.0,0.25806451612903225,1.0,1.0,0.25806451612903225,1.0,1.0
0.2645161290322581,1.0,1.0,0.2645161290322581,1.0,1.0,0.2645161290322581,1.0,1.0,0.2645161290322581,1.0,1.0,0.2645161290322581,1.0,1.0,0.2645161290322581,1.0,1.0,0.2645161290322581,1.0,1.0,0.2645161290322581,1.0,1.0,0.2645161290322581,1.0,1.0
0.2645161290322581,1.0,1.0,0.2645161290322581,1.0,1.0,0.2645161290322581,1.0,1.0,0.2645161290322581,1.0,1.0,0.2645161290322581,1.0,1.0,0.2645161290322581,1.0,1.0,0.2645161290322581,1.0,1.0,0.2645161290322581,1.0,1.0,0.2645161290322581,1.0,1.0
0.2709677419354839,1.0,1.0,0.2709677419354839,1.0,1.0,0.2709677419354839,1.0,1.0,0.2709677419354839,1.0,1.0,0.2709677419354839,1.0,1.0,0.2709677419354839,1.0,1.0,0.2709677419354839,1.0,1.0,0.2709677419354839,1.0,1.0,0.2709677419354839,1.0,1.0
0.2709677419354839,1.0,1.0,0.2709677419354839,1.0,1.0,0.2709677419354839,1.0,1.0,0.2709677419354839,1.0,1.0,0.2709677419354839,1.0,1.0,0.2709677419354839,1.0,1.0,0.2709677419354839,1.0,1.0,0.2709677419354839,1.0,1.0,0.2709677419354839,1.0,1.0
0.2774193548387097,1.0,1.0,0.2774193548387097,1.0,1.0,0.2774193548387097,1.0,1.0,0.2774193548387097,1.0,1.0,0.2774193548387097,1.0,1.0,0.2774193548387097,1.0,1.0,0.2774193548387097,1.0,1.0,0.2774193548387097,1.0,1.0,0.2774193548387097,1.0,1.0
0.2774193548387097,1.0,1.0,0.2774193548387097,1.0,1.0,0.2774193548387097,1.0,1.0,0.2774193548387097,1.0,1.0,0.2774193548387097,1.0,1.0,0.2774193548387097,1.0,1.0,0.2774193548387097,1.0,1.0,0.2774193548387097,1.0,1.0,0.2774193548387097,1.0,1.0
0.2838709677419355,1.0,1.0,0.2838709677419355,1.0,1.0,0.2838709677419355,1.0,1.0,0.2838709677419355,1.0,1.0,0.2838709677419355,1.0,1.0,0.2838709677419355,1.0,1.0,0.2838709677419355,1.0,1.0,0.2838709677419355,1.0,1.0,0.2838709677419355,1.0,1.0
0.2838709677419355,1.0,1.0,0.2838709677419355,1.0,1.0,0.2838709677419355,1.0,1.0,0.2838709677419355,1.0,1.0,0.2838709677419355,1.0,1.0,0.2838709677419355,1.0,1.0,0.2838709677419355,1.0,1.0,0.2838709677419355,1.0,1.0,0.2838709677419355,1.0,1.0
